"UF","cod_Inst","cod_Curso","cor_raca","renda_num","renda_valor","renda","cota","ensino_medio","motivo","nome_curso"
25,2564,13442,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Não quero declarar",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",7,"mais de R$ 28.110,00","Altíssima","Não","Todo escola particular","Influência familiar","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Étnico-racial","Todo escola pública","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","13442 - Engenharia Mecânica"
25,2564,13442,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Maior parte escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Amarela",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Renda","Todo escola particular","Prestígio Social","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13442,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","13442 - Engenharia Mecânica"
25,2564,13442,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13442 - Engenharia Mecânica"
25,2564,13444,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13444 - Engenharia"
25,2564,13444,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","13444 - Engenharia"
25,2564,13444,"Preta",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","13444 - Engenharia"
25,2564,13444,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","13444 - Engenharia"
25,2564,13444,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Maior parte escola particular","Inserção no Mercado de Trabalho","13444 - Engenharia"
25,2564,13444,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","13444 - Engenharia"
25,2564,13444,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","13444 - Engenharia"
25,2564,13444,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","13444 - Engenharia"
25,2564,13444,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","13444 - Engenharia"
25,2564,13444,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","13444 - Engenharia"
25,2564,13444,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Influência familiar","13444 - Engenharia"
25,2564,13444,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","13444 - Engenharia"
25,2564,13444,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","13444 - Engenharia"
25,2564,13444,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13444 - Engenharia"
25,2564,13444,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","13444 - Engenharia"
25,2564,13444,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Valorização Profissional","13444 - Engenharia"
25,2564,13444,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","13444 - Engenharia"
25,2564,13444,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Baixa concorrência","13444 - Engenharia"
25,2564,13444,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13444 - Engenharia"
25,2564,13444,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13444 - Engenharia"
25,2564,13444,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","13444 - Engenharia"
25,2564,13445,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Valorização Profissional","13445 - Engenharia"
25,2564,13445,"Branca",7,"mais de R$ 28.110,00","Altíssima","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","13445 - Engenharia"
25,2564,13445,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","13445 - Engenharia"
25,2564,13445,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Não quero declarar",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Influência familiar","13445 - Engenharia"
25,2564,13445,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Maior parte escola particular","Baixa concorrência","13445 - Engenharia"
25,2564,13445,"Não quero declarar",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola particular","Outro","13445 - Engenharia"
25,2564,13445,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","13445 - Engenharia"
25,2564,13445,"Preta",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Vocação","13445 - Engenharia"
25,2564,13445,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","13445 - Engenharia"
25,2564,13445,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13445,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","13445 - Engenharia"
25,2564,13445,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Valorização Profissional","13445 - Engenharia"
25,2564,13445,"Preta",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","13445 - Engenharia"
25,2564,13446,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Outro","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Não quero declarar",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Outro","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola pública","Inserção no Mercado de Trabalho","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","13446 - Ciência Da Computação (Bacharelado)"
25,2564,13446,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","13446 - Ciência Da Computação (Bacharelado)"
